acronym,color_hex_triplet,graph_order,id,name,parent_structure_id,st_level,structure_id_path
NLLh,FFAE6F,778,90,"Nucleus of the lateral lemniscus, horizontal part",612,,/997/8/343/1065/771/1132/612/90/
NLLv,FFAE6F,779,99,"Nucleus of the lateral lemniscus, ventral part",612,,/997/8/343/1065/771/1132/612/99/
PSV,FFAE6F,780,7,"Principal sensory nucleus of the trigeminal",1132,,/997/8/343/1065/771/1132/7/
PB,FFAE6F,781,867,"Parabrachial nucleus",1132,,/997/8/343/1065/771/1132/867/
KF,FFAE6F,782,123,"Koelliker-Fuse subnucleus",867,,/997/8/343/1065/771/1132/867/123/
PBl,FFAE6F,783,881,"Parabrachial nucleus, lateral division",867,,/997/8/343/1065/771/1132/867/881/
PBlc,FFAE6F,784,860,"Parabrachial nucleus, lateral division, central lateral part",881,,/997/8/343/1065/771/1132/867/881/860/
PBld,FFAE6F,785,868,"Parabrachial nucleus, lateral division, dorsal lateral part",881,,/997/8/343/1065/771/1132/867/881/868/
PBle,FFAE6F,786,875,"Parabrachial nucleus, lateral division, external lateral part",881,,/997/8/343/1065/771/1132/867/881/875/
PBls,FFAE6F,787,883,"Parabrachial nucleus, lateral division, superior lateral part",881,,/997/8/343/1065/771/1132/867/881/883/
PBlv,FFAE6F,788,891,"Parabrachial nucleus, lateral division, ventral lateral part",881,,/997/8/343/1065/771/1132/867/881/891/
PBm,FFAE6F,789,890,"Parabrachial nucleus, medial division",867,,/997/8/343/1065/771/1132/867/890/
PBme,FFAE6F,790,899,"Parabrachial nucleus, medial division, external medial part",890,,/997/8/343/1065/771/1132/867/890/899/
PBmm,FFAE6F,791,915,"Parabrachial nucleus, medial division, medial medial part",890,,/997/8/343/1065/771/1132/867/890/915/
PBmv,FFAE6F,792,923,"Parabrachial nucleus, medial division, ventral medial part",890,,/997/8/343/1065/771/1132/867/890/923/
SOC,FFAE6F,793,398,"Superior olivary complex",1132,,/997/8/343/1065/771/1132/398/
POR,FFAE6F,794,122,"Superior olivary complex, periolivary region",398,,/997/8/343/1065/771/1132/398/122/
SOCm,FFAE6F,795,105,"Superior olivary complex, medial part",398,,/997/8/343/1065/771/1132/398/105/
SOCl,FFAE6F,796,114,"Superior olivary complex, lateral part",398,,/997/8/343/1065/771/1132/398/114/
P-mot,FFBA86,797,987,"Pons, motor related",771,,/997/8/343/1065/771/987/
B,FFBA86,798,280,"Barrington's nucleus",987,,/997/8/343/1065/771/987/280/
DTN,FFBA86,799,880,"Dorsal tegmental nucleus",987,,/997/8/343/1065/771/987/880/
LTN,FFBA86,800,283,"Lateral tegmental nucleus",987,,/997/8/343/1065/771/987/283/
PCG,FFBA86,801,898,"Pontine central gray",987,,/997/8/343/1065/771/987/898/
PG,FFBA86,802,931,"Pontine gray",987,,/997/8/343/1065/771/987/931/
PRNc,FFBA86,803,1093,"Pontine reticular nucleus, caudal part",987,,/997/8/343/1065/771/987/1093/
PRNv,FFBA86,804,552,"Pontine reticular nucleus, ventral part",987,,/997/8/343/1065/771/987/552/
SG,FFBA86,805,318,"Supragenual nucleus",987,,/997/8/343/1065/771/987/318/
SSN,FFBA86,806,462,"Superior salivatory nucleus",987,,/997/8/343/1065/771/987/462/
SUT,FFBA86,807,534,"Supratrigeminal nucleus",987,,/997/8/343/1065/771/987/534/
TRN,FFBA86,808,574,"Tegmental reticular nucleus",987,,/997/8/343/1065/771/987/574/
V,FFBA86,809,621,"Motor nucleus of trigeminal",987,,/997/8/343/1065/771/987/621/
P-sat,FFC395,810,1117,"Pons, behavioral state related",771,,/997/8/343/1065/771/1117/
CS,FFC395,811,679,"Superior central nucleus raphe",1117,,/997/8/343/1065/771/1117/679/
CSl,FFC395,812,137,"Superior central nucleus raphe, lateral part",679,,/997/8/343/1065/771/1117/679/137/
CSm,FFC395,813,130,"Superior central nucleus raphe, medial part",679,,/997/8/343/1065/771/1117/679/130/
LC,FFC395,814,147,"Locus ceruleus",1117,,/997/8/343/1065/771/1117/147/
LDT,FFC395,815,162,"Laterodorsal tegmental nucleus",1117,,/997/8/343/1065/771/1117/162/
NI,FFC395,816,604,"Nucleus incertus",1117,,/997/8/343/1065/771/1117/604/
PRNr,FFC395,817,146,"Pontine reticular nucleus",1117,,/997/8/343/1065/771/1117/146/
RPO,FFC395,818,238,"Nucleus raphe pontis",1117,,/997/8/343/1065/771/1117/238/
SLC,FFC395,819,350,"Subceruleus nucleus",1117,,/997/8/343/1065/771/1117/350/
SLD,FFC395,820,358,"Sublaterodorsal nucleus",1117,,/997/8/343/1065/771/1117/358/
MY,FF9BCD,821,354,Medulla,1065,,/997/8/343/1065/354/
MY-sen,FFA5D2,822,386,"Medulla, sensory related",354,,/997/8/343/1065/354/386/
AP,FFA5D2,823,207,"Area postrema",386,,/997/8/343/1065/354/386/207/
CN,FFA5D2,824,607,"Cochlear nuclei",386,,/997/8/343/1065/354/386/607/
CNlam,FFA5D2,825,112,"Granular lamina of the cochlear nuclei",607,,/997/8/343/1065/354/386/607/112/
CNspg,FFA5D2,826,560,"Cochlear nucleus, subpedunclular granular region",607,,/997/8/343/1065/354/386/607/560/
DCO,FFA5D2,827,96,"Dorsal cochlear nucleus",607,,/997/8/343/1065/354/386/607/96/
VCO,FFA5D2,828,101,"Ventral cochlear nucleus",607,,/997/8/343/1065/354/386/607/101/
DCN,FFA5D2,829,720,"Dorsal column nuclei",386,,/997/8/343/1065/354/386/720/
CU,FFA5D2,830,711,"Cuneate nucleus",720,,/997/8/343/1065/354/386/720/711/
GR,FFA5D2,831,1039,"Gracile nucleus",720,,/997/8/343/1065/354/386/720/1039/
ECU,FFA5D2,832,903,"External cuneate nucleus",386,,/997/8/343/1065/354/386/903/
NTB,FFA5D2,833,642,"Nucleus of the trapezoid body",386,,/997/8/343/1065/354/386/642/
NTS,FFA5D2,834,651,"Nucleus of the solitary tract",386,,/997/8/343/1065/354/386/651/
NTSce,FFA5D2,835,659,"Nucleus of the solitary tract, central part",651,,/997/8/343/1065/354/386/651/659/
NTSco,FFA5D2,836,666,"Nucleus of the solitary tract, commissural part",651,,/997/8/343/1065/354/386/651/666/
NTSge,FFA5D2,837,674,"Nucleus of the solitary tract, gelatinous part",651,,/997/8/343/1065/354/386/651/674/
NTSl,FFA5D2,838,682,"Nucleus of the solitary tract, lateral part",651,,/997/8/343/1065/354/386/651/682/
NTSm,FFA5D2,839,691,"Nucleus of the solitary tract, medial part",651,,/997/8/343/1065/354/386/651/691/
SPVC,FFA5D2,840,429,"Spinal nucleus of the trigeminal, caudal part",386,,/997/8/343/1065/354/386/429/
SPVI,FFA5D2,841,437,"Spinal nucleus of the trigeminal, interpolar part",386,,/997/8/343/1065/354/386/437/
SPVO,FFA5D2,842,445,"Spinal nucleus of the trigeminal, oral part",386,,/997/8/343/1065/354/386/445/
SPVOcdm,FFA5D2,843,77,"Spinal nucleus of the trigeminal, oral part, caudal dorsomedial part",445,,/997/8/343/1065/354/386/445/77/
SPVOmdmd,FFA5D2,844,53,"Spinal nucleus of the trigeminal, oral part, middle dorsomedial part, dorsal zone",445,,/997/8/343/1065/354/386/445/53/
SPVOmdmv,FFA5D2,845,61,"Spinal nucleus of the trigeminal, oral part, middle dorsomedial part, ventral zone",445,,/997/8/343/1065/354/386/445/61/
SPVOrdm,FFA5D2,846,45,"Spinal nucleus of the trigeminal, oral part, rostral dorsomedial part",445,,/997/8/343/1065/354/386/445/45/
SPVOvl,FFA5D2,847,69,"Spinal nucleus of the trigeminal, oral part, ventrolateral part",445,,/997/8/343/1065/354/386/445/69/
z,FFA5D2,848,789,"Nucleus z",386,,/997/8/343/1065/354/386/789/
MY-mot,FFB3D9,849,370,"Medulla, motor related",354,,/997/8/343/1065/354/370/
VI,FFB3D9,850,653,"Abducens nucleus",370,,/997/8/343/1065/354/370/653/
ACVI,FFB3D9,851,568,"Accessory abducens nucleus",370,,/997/8/343/1065/354/370/568/
VII,FFB3D9,852,661,"Facial motor nucleus",370,,/997/8/343/1065/354/370/661/
ACVII,FFB3D9,853,576,"Accessory facial motor nucleus",370,,/997/8/343/1065/354/370/576/
EV,FFB3D9,854,640,"Efferent vestibular nucleus",370,,/997/8/343/1065/354/370/640/
AMB,FFB3D9,855,135,"Nucleus ambiguus",370,,/997/8/343/1065/354/370/135/
AMBd,FFB3D9,856,939,"Nucleus ambiguus, dorsal division",135,,/997/8/343/1065/354/370/135/939/
AMBv,FFB3D9,857,143,"Nucleus ambiguus, ventral division",135,,/997/8/343/1065/354/370/135/143/
DMX,FFB3D9,858,839,"Dorsal motor nucleus of the vagus nerve",370,,/997/8/343/1065/354/370/839/
ECO,FFB3D9,859,887,"Efferent cochlear group",370,,/997/8/343/1065/354/370/887/
GRN,FFB3D9,860,1048,"Gigantocellular reticular nucleus",370,,/997/8/343/1065/354/370/1048/
ICB,FFB3D9,861,372,"Infracerebellar nucleus",370,,/997/8/343/1065/354/370/372/
IO,FFB3D9,862,83,"Inferior olivary complex",370,,/997/8/343/1065/354/370/83/
IRN,FFB3D9,863,136,"Intermediate reticular nucleus",370,,/997/8/343/1065/354/370/136/
ISN,FFB3D9,864,106,"Inferior salivatory nucleus",370,,/997/8/343/1065/354/370/106/
LIN,FFB3D9,865,203,"Linear nucleus of the medulla",370,,/997/8/343/1065/354/370/203/
LRN,FFB3D9,866,235,"Lateral reticular nucleus",370,,/997/8/343/1065/354/370/235/
LRNm,FFB3D9,867,955,"Lateral reticular nucleus, magnocellular part",235,,/997/8/343/1065/354/370/235/955/
LRNp,FFB3D9,868,963,"Lateral reticular nucleus, parvicellular part",235,,/997/8/343/1065/354/370/235/963/
MARN,FFB3D9,869,307,"Magnocellular reticular nucleus",370,,/997/8/343/1065/354/370/307/
MDRN,FFB3D9,870,395,"Medullary reticular nucleus",370,,/997/8/343/1065/354/370/395/
MDRNd,FFB3D9,871,1098,"Medullary reticular nucleus, dorsal part",395,,/997/8/343/1065/354/370/395/1098/
MDRNv,FFB3D9,872,1107,"Medullary reticular nucleus, ventral part",395,,/997/8/343/1065/354/370/395/1107/
PARN,FFB3D9,873,852,"Parvicellular reticular nucleus",370,,/997/8/343/1065/354/370/852/
PAS,FFB3D9,874,859,"Parasolitary nucleus",370,,/997/8/343/1065/354/370/859/
PGRN,FFB3D9,875,938,"Paragigantocellular reticular nucleus",370,,/997/8/343/1065/354/370/938/
PGRNd,FFB3D9,876,970,"Paragigantocellular reticular nucleus, dorsal part",938,,/997/8/343/1065/354/370/938/970/
PGRNl,FFB3D9,877,978,"Paragigantocellular reticular nucleus, lateral part",938,,/997/8/343/1065/354/370/938/978/
PHY,FFB3D9,878,154,"Perihypoglossal nuclei",370,,/997/8/343/1065/354/370/154/
NIS,FFB3D9,879,161,"Nucleus intercalatus",154,,/997/8/343/1065/354/370/154/161/
NR,FFB3D9,880,177,"Nucleus of Roller",154,,/997/8/343/1065/354/370/154/177/
PRP,FFB3D9,881,169,"Nucleus prepositus",154,,/997/8/343/1065/354/370/154/169/
PMR,FFB3D9,882,995,"Paramedian reticular nucleus",370,,/997/8/343/1065/354/370/995/
PPY,FFB3D9,883,1069,"Parapyramidal nucleus",370,,/997/8/343/1065/354/370/1069/
PPYd,FFB3D9,884,185,"Parapyramidal nucleus, deep part",1069,,/997/8/343/1065/354/370/1069/185/
PPYs,FFB3D9,885,193,"Parapyramidal nucleus, superficial part",1069,,/997/8/343/1065/354/370/1069/193/
VNC,FFB3D9,886,701,"Vestibular nuclei",370,,/997/8/343/1065/354/370/701/
LAV,FFB3D9,887,209,"Lateral vestibular nucleus",701,,/997/8/343/1065/354/370/701/209/
MV,FFB3D9,888,202,"Medial vestibular nucleus",701,,/997/8/343/1065/354/370/701/202/
SPIV,FFB3D9,889,225,"Spinal vestibular nucleus",701,,/997/8/343/1065/354/370/701/225/
SUV,FFB3D9,890,217,"Superior vestibular nucleus",701,,/997/8/343/1065/354/370/701/217/
x,FFB3D9,891,765,"Nucleus x",370,,/997/8/343/1065/354/370/765/
XII,FFB3D9,892,773,"Hypoglossal nucleus",370,,/997/8/343/1065/354/370/773/
y,FFB3D9,893,781,"Nucleus y",370,,/997/8/343/1065/354/370/781/
INV,FFB3D9,894,76,"Interstitial nucleus of the vestibular nerve",370,,/997/8/343/1065/354/370/76/
MY-sat,FFC6E2,895,379,"Medulla, behavioral state related",354,,/997/8/343/1065/354/379/
RM,FFC6E2,896,206,"Nucleus raphe magnus",379,,/997/8/343/1065/354/379/206/
RPA,FFC6E2,897,230,"Nucleus raphe pallidus",379,,/997/8/343/1065/354/379/230/
RO,FFC6E2,898,222,"Nucleus raphe obscurus",379,,/997/8/343/1065/354/379/222/
CB,F0F080,899,512,Cerebellum,8,,/997/8/512/
CBX,F0F080,900,528,"Cerebellar cortex",512,,/997/8/512/528/
VERM,FFFC91,901,645,"Vermal regions",528,,/997/8/512/528/645/
LING,FFFC91,902,912,"Lingula (I)",645,,/997/8/512/528/645/912/
LINGmo,FFFC91,903,10707,"Lingula (I), molecular layer",912,,/997/8/512/528/645/912/10707/
LINGpu,FFFC91,904,10706,"Lingula (I), Purkinje layer",912,,/997/8/512/528/645/912/10706/
LINGgr,ECE754,905,10705,"Lingula (I), granular layer",912,,/997/8/512/528/645/912/10705/
CENT,FFFC91,906,920,"Central lobule",645,,/997/8/512/528/645/920/
CENT2,FFFC91,907,976,"Lobule II",920,,/997/8/512/528/645/920/976/
CENT2mo,FFFC91,908,10710,"Lobule II, molecular layer",976,,/997/8/512/528/645/920/976/10710/
CENT2pu,FFFC91,909,10709,"Lobule II, Purkinje layer",976,,/997/8/512/528/645/920/976/10709/
CENT2gr,ECE754,910,10708,"Lobule II, granular layer",976,,/997/8/512/528/645/920/976/10708/
CENT3,FFFC91,911,984,"Lobule III",920,,/997/8/512/528/645/920/984/
CENT3mo,FFFC91,912,10713,"Lobule III, molecular layer",984,,/997/8/512/528/645/920/984/10713/
CENT3pu,FFFC91,913,10712,"Lobule III, Purkinje layer",984,,/997/8/512/528/645/920/984/10712/
CENT3gr,ECE754,914,10711,"Lobule III, granular layer",984,,/997/8/512/528/645/920/984/10711/
CUL,FFFC91,915,928,Culmen,645,,/997/8/512/528/645/928/
CUL4,FFFC91,916,992,"Lobule IV",928,,/997/8/512/528/645/928/992/
CUL4mo,FFFC91,917,10716,"Lobule IV, molecular layer",992,,/997/8/512/528/645/928/992/10716/
CUL4pu,FFFC91,918,10715,"Lobule IV, Purkinje layer",992,,/997/8/512/528/645/928/992/10715/
CUL4gr,ECE754,919,10714,"Lobule IV, granular layer",992,,/997/8/512/528/645/928/992/10714/
CUL5,FFFC91,920,1001,"Lobule V",928,,/997/8/512/528/645/928/1001/
CUL5mo,FFFC91,921,10719,"Lobule V, molecular layer",1001,,/997/8/512/528/645/928/1001/10719/
CUL5pu,FFFC91,922,10718,"Lobule V, Purkinje layer",1001,,/997/8/512/528/645/928/1001/10718/
CUL5gr,ECE754,923,10717,"Lobule V, granular layer",1001,,/997/8/512/528/645/928/1001/10717/
"CUL4, 5",FFFC91,924,1091,"Lobules IV-V",928,,/997/8/512/528/645/928/1091/
"CUL4, 5mo",FFFC91,925,10722,"Lobules IV-V, molecular layer",1091,,/997/8/512/528/645/928/1091/10722/
"CUL4, 5pu",FFFC91,926,10721,"Lobules IV-V, Purkinje layer",1091,,/997/8/512/528/645/928/1091/10721/
"CUL4, 5gr",ECE754,927,10720,"Lobules IV-V, granular layer",1091,,/997/8/512/528/645/928/1091/10720/
DEC,FFFC91,928,936,"Declive (VI)",645,,/997/8/512/528/645/936/
DECmo,FFFC91,929,10725,"Declive (VI), molecular layer",936,,/997/8/512/528/645/936/10725/
DECpu,FFFC91,930,10724,"Declive (VI), Purkinje layer",936,,/997/8/512/528/645/936/10724/
DECgr,ECE754,931,10723,"Declive (VI), granular layer",936,,/997/8/512/528/645/936/10723/
FOTU,FFFC91,932,944,"Folium-tuber vermis (VII)",645,,/997/8/512/528/645/944/
FOTUmo,FFFC91,933,10728,"Folium-tuber vermis (VII), molecular layer",944,,/997/8/512/528/645/944/10728/
FOTUpu,FFFC91,934,10727,"Folium-tuber vermis (VII), Purkinje layer",944,,/997/8/512/528/645/944/10727/
FOTUgr,ECE754,935,10726,"Folium-tuber vermis (VII), granular layer",944,,/997/8/512/528/645/944/10726/
PYR,FFFC91,936,951,"Pyramus (VIII)",645,,/997/8/512/528/645/951/
PYRmo,FFFC91,937,10731,"Pyramus (VIII), molecular layer",951,,/997/8/512/528/645/951/10731/
PYRpu,FFFC91,938,10730,"Pyramus (VIII), Purkinje layer",951,,/997/8/512/528/645/951/10730/
PYRgr,ECE754,939,10729,"Pyramus (VIII), granular layer",951,,/997/8/512/528/645/951/10729/
UVU,FFFC91,940,957,"Uvula (IX)",645,,/997/8/512/528/645/957/
UVUmo,FFFC91,941,10734,"Uvula (IX), molecular layer",957,,/997/8/512/528/645/957/10734/
UVUpu,FFFC91,942,10733,"Uvula (IX), Purkinje layer",957,,/997/8/512/528/645/957/10733/
UVUgr,ECE754,943,10732,"Uvula (IX), granular layer",957,,/997/8/512/528/645/957/10732/
NOD,FFFC91,944,968,"Nodulus (X)",645,,/997/8/512/528/645/968/
NODmo,FFFC91,945,10737,"Nodulus (X), molecular layer",968,,/997/8/512/528/645/968/10737/
NODpu,FFFC91,946,10736,"Nodulus (X), Purkinje layer",968,,/997/8/512/528/645/968/10736/
NODgr,ECE754,947,10735,"Nodulus (X), granular layer",968,,/997/8/512/528/645/968/10735/
HEM,FFFC91,948,1073,"Hemispheric regions",528,,/997/8/512/528/1073/
SIM,FFFC91,949,1007,"Simple lobule",1073,,/997/8/512/528/1073/1007/
SIMmo,FFFC91,950,10674,"Simple lobule, molecular layer",1007,,/997/8/512/528/1073/1007/10674/
SIMpu,FFFC91,951,10673,"Simple lobule, Purkinje layer",1007,,/997/8/512/528/1073/1007/10673/
SIMgr,ECE754,952,10672,"Simple lobule, granular layer",1007,,/997/8/512/528/1073/1007/10672/
AN,FFFC91,953,1017,"Ansiform lobule",1073,,/997/8/512/528/1073/1017/
ANcr1,FFFC91,954,1056,"Crus 1",1017,,/997/8/512/528/1073/1017/1056/
ANcr1mo,FFFC91,955,10677,"Crus 1, molecular layer",1056,,/997/8/512/528/1073/1017/1056/10677/
ANcr1pu,FFFC91,956,10676,"Crus 1, Purkinje layer",1056,,/997/8/512/528/1073/1017/1056/10676/
ANcr1gr,ECE754,957,10675,"Crus 1, granular layer",1056,,/997/8/512/528/1073/1017/1056/10675/
ANcr2,FFFC91,958,1064,"Crus 2",1017,,/997/8/512/528/1073/1017/1064/
ANcr2mo,FFFC91,959,10680,"Crus 2, molecular layer",1064,,/997/8/512/528/1073/1017/1064/10680/
ANcr2pu,FFFC91,960,10679,"Crus 2, Purkinje layer",1064,,/997/8/512/528/1073/1017/1064/10679/
ANcr2gr,ECE754,961,10678,"Crus 2, granular layer",1064,,/997/8/512/528/1073/1017/1064/10678/
PRM,FFFC91,962,1025,"Paramedian lobule",1073,,/997/8/512/528/1073/1025/
PRMmo,FFFC91,963,10683,"Paramedian lobule, molecular layer",1025,,/997/8/512/528/1073/1025/10683/
PRMpu,FFFC91,964,10682,"Paramedian lobule, Purkinje layer",1025,,/997/8/512/528/1073/1025/10682/
PRMgr,ECE754,965,10681,"Paramedian lobule, granular layer",1025,,/997/8/512/528/1073/1025/10681/
COPY,FFFC91,966,1033,"Copula pyramidis",1073,,/997/8/512/528/1073/1033/
COPYmo,FFFC91,967,10686,"Copula pyramidis, molecular layer",1033,,/997/8/512/528/1073/1033/10686/
COPYpu,FFFC91,968,10685,"Copula pyramidis, Purkinje layer",1033,,/997/8/512/528/1073/1033/10685/
COPYgr,ECE754,969,10684,"Copula pyramidis, granular layer",1033,,/997/8/512/528/1073/1033/10684/
PFL,FFFC91,970,1041,Paraflocculus,1073,,/997/8/512/528/1073/1041/
PFLmo,FFFC91,971,10689,"Paraflocculus, molecular layer",1041,,/997/8/512/528/1073/1041/10689/
PFLpu,FFFC91,972,10688,"Paraflocculus, Purkinje layer",1041,,/997/8/512/528/1073/1041/10688/
PFLgr,ECE754,973,10687,"Paraflocculus, granular layer",1041,,/997/8/512/528/1073/1041/10687/
FL,FFFC91,974,1049,Flocculus,1073,,/997/8/512/528/1073/1049/
FLmo,FFFC91,975,10692,"Flocculus, molecular layer",1049,,/997/8/512/528/1073/1049/10692/
FLpu,FFFC91,976,10691,"Flocculus, Purkinje layer",1049,,/997/8/512/528/1073/1049/10691/
FLgr,ECE754,977,10690,"Flocculus, granular layer",1049,,/997/8/512/528/1073/1049/10690/
CBXmo,FFFC91,978,1144,"Cerebellar cortex, molecular layer",528,,/997/8/512/528/1144/
CBXpu,FFFC91,979,1145,"Cerebellar cortex, Purkinje layer",528,,/997/8/512/528/1145/
CBXgr,ECE754,980,1143,"Cerebellar cortex, granular layer",528,,/997/8/512/528/1143/
CBN,F0F080,981,519,"Cerebellar nuclei",512,,/997/8/512/519/
FN,FFFDBC,982,989,"Fastigial nucleus",519,,/997/8/512/519/989/
IP,FFFDBC,983,91,"Interposed nucleus",519,,/997/8/512/519/91/
DN,FFFDBC,984,846,"Dentate nucleus",519,,/997/8/512/519/846/
"fiber tracts",CCCCCC,985,1009,"fiber tracts",997,,/997/1009/
cm,CCCCCC,986,967,"cranial nerves",1009,,/997/1009/967/
tn,CCCCCC,987,885,"terminal nerve",967,,/997/1009/967/885/
von,CCCCCC,988,949,"vomeronasal nerve",967,,/997/1009/967/949/
In,CCCCCC,989,840,"olfactory nerve",967,,/997/1009/967/840/
onl,CCCCCC,990,1016,"olfactory nerve layer of main olfactory bulb",840,,/997/1009/967/840/1016/
lotg,CCCCCC,991,21,"lateral olfactory tract, general",840,,/997/1009/967/840/21/
lot,CCCCCC,992,665,"lateral olfactory tract, body",21,,/997/1009/967/840/21/665/
lotd,CCCCCC,993,538,"dorsal limb",21,,/997/1009/967/840/21/538/
aolt,CCCCCC,994,459,"accessory olfactory tract",21,,/997/1009/967/840/21/459/
aco,CCCCCC,995,900,"anterior commissure, olfactory limb",840,,/997/1009/967/840/900/
IIn,CCCCCC,996,848,"optic nerve",967,,/997/1009/967/848/
aot,CCCCCC,997,876,"accessory optic tract",848,,/997/1009/967/848/876/
bsc,CCCCCC,998,916,"brachium of the superior colliculus",848,,/997/1009/967/848/916/
csc,CCCCCC,999,336,"superior colliculus commissure",848,,/997/1009/967/848/336/
och,CCCCCC,1000,117,"optic chiasm",848,,/997/1009/967/848/117/
opt,CCCCCC,1001,125,"optic tract",848,,/997/1009/967/848/125/
ttp,CCCCCC,1002,357,"tectothalamic pathway",848,,/997/1009/967/848/357/
IIIn,CCCCCC,1003,832,"oculomotor nerve",967,,/997/1009/967/832/
mlf,CCCCCC,1004,62,"medial longitudinal fascicle",832,,/997/1009/967/832/62/
pc,CCCCCC,1005,158,"posterior commissure",832,,/997/1009/967/832/158/
IVn,CCCCCC,1006,911,"trochlear nerve",967,,/997/1009/967/911/
IVd,CCCCCC,1007,384,"trochlear nerve decussation",911,,/997/1009/967/911/384/
VIn,CCCCCC,1008,710,"abducens nerve",967,,/997/1009/967/710/
Vn,CCCCCC,1009,901,"trigeminal nerve",967,,/997/1009/967/901/
moV,CCCCCC,1010,93,"motor root of the trigeminal nerve",901,,/997/1009/967/901/93/
sV,CCCCCC,1011,229,"sensory root of the trigeminal nerve",901,,/997/1009/967/901/229/
mtV,CCCCCC,1012,705,"midbrain tract of the trigeminal nerve",229,,/997/1009/967/901/229/705/
sptV,CCCCCC,1013,794,"spinal tract of the trigeminal nerve",229,,/997/1009/967/901/229/794/
VIIn,CCCCCC,1014,798,"facial nerve",967,,/997/1009/967/798/
iVIIn,CCCCCC,1015,1131,"intermediate nerve",798,,/997/1009/967/798/1131/
gVIIn,CCCCCC,1016,1116,"genu of the facial nerve",798,,/997/1009/967/798/1116/
VIIIn,CCCCCC,1017,933,"vestibulocochlear nerve",967,,/997/1009/967/933/
cvb,CCCCCC,1018,1076,"efferent cochleovestibular bundle",933,,/997/1009/967/933/1076/
vVIIIn,CCCCCC,1019,413,"vestibular nerve",933,,/997/1009/967/933/413/
cVIIIn,CCCCCC,1020,948,"cochlear nerve",933,,/997/1009/967/933/948/
tb,CCCCCC,1021,841,"trapezoid body",948,,/997/1009/967/933/948/841/
ias,CCCCCC,1022,641,"intermediate acoustic stria",948,,/997/1009/967/933/948/641/
das,CCCCCC,1023,506,"dorsal acoustic stria",948,,/997/1009/967/933/948/506/
ll,CCCCCC,1024,658,"lateral lemniscus",948,,/997/1009/967/933/948/658/
cic,CCCCCC,1025,633,"inferior colliculus commissure",948,,/997/1009/967/933/948/633/
bic,CCCCCC,1026,482,"brachium of the inferior colliculus",948,,/997/1009/967/933/948/482/
IXn,CCCCCC,1027,808,"glossopharyngeal nerve",967,,/997/1009/967/808/
Xn,CCCCCC,1028,917,"vagus nerve",967,,/997/1009/967/917/
ts,CCCCCC,1029,237,"solitary tract",917,,/997/1009/967/917/237/
XIn,CCCCCC,1030,717,"accessory spinal nerve",967,,/997/1009/967/717/
XIIn,CCCCCC,1031,813,"hypoglossal nerve",967,,/997/1009/967/813/
vrt,CCCCCC,1032,925,"ventral roots",967,,/997/1009/967/925/
drt,CCCCCC,1033,792,"dorsal roots",967,,/997/1009/967/792/
cett,CCCCCC,1034,932,"cervicothalamic tract",792,,/997/1009/967/792/932/
dl,CCCCCC,1035,570,"dorsolateral fascicle",932,,/997/1009/967/792/932/570/
dcm,CCCCCC,1036,522,"dorsal commissure of the spinal cord",932,,/997/1009/967/792/932/522/
vc,CCCCCC,1037,858,"ventral commissure of the spinal cord",932,,/997/1009/967/792/932/858/
fpr,CCCCCC,1038,586,"fasciculus proprius",932,,/997/1009/967/792/932/586/
dc,CCCCCC,1039,514,"dorsal column",932,,/997/1009/967/792/932/514/
cuf,CCCCCC,1040,380,"cuneate fascicle",514,,/997/1009/967/792/932/514/380/
grf,CCCCCC,1041,388,"gracile fascicle",514,,/997/1009/967/792/932/514/388/
iaf,CCCCCC,1042,396,"internal arcuate fibers",514,,/997/1009/967/792/932/514/396/
ml,CCCCCC,1043,697,"medial lemniscus",932,,/997/1009/967/792/932/697/
sst,CCCCCC,1044,871,"spinothalamic tract",967,,/997/1009/967/871/
sttl,CCCCCC,1045,29,"lateral spinothalamic tract",871,,/997/1009/967/871/29/
sttv,CCCCCC,1046,389,"ventral spinothalamic tract",871,,/997/1009/967/871/389/
scrt,CCCCCC,1047,245,"spinocervical tract",871,,/997/1009/967/871/245/
sop,CCCCCC,1048,261,"spino-olivary pathway",871,,/997/1009/967/871/261/
srp,CCCCCC,1049,270,"spinoreticular pathway",871,,/997/1009/967/871/270/
svp,CCCCCC,1050,293,"spinovestibular pathway",871,,/997/1009/967/871/293/
stp,CCCCCC,1051,277,"spinotectal pathway",871,,/997/1009/967/871/277/
shp,CCCCCC,1052,253,"spinohypothalamic pathway",871,,/997/1009/967/871/253/
step,CCCCCC,1053,285,"spinotelenchephalic pathway",871,,/997/1009/967/871/285/
hht,CCCCCC,1054,627,"hypothalamohypophysial tract",285,,/997/1009/967/871/285/627/
cbf,CCCCCC,1055,960,"cerebellum related fiber tracts",1009,,/997/1009/960/
cbc,CCCCCC,1056,744,"cerebellar commissure",960,,/997/1009/960/744/
cbp,CCCCCC,1057,752,"cerebellar peduncles",960,,/997/1009/960/752/
scp,CCCCCC,1058,326,"superior cerebelar peduncles",752,,/997/1009/960/752/326/
dscp,CCCCCC,1059,812,"superior cerebellar peduncle decussation",326,,/997/1009/960/752/326/812/
sct,CCCCCC,1060,85,"spinocerebellar tract",812,,/997/1009/960/752/326/812/85/
uf,CCCCCC,1061,850,"uncinate fascicle",326,,/997/1009/960/752/326/850/
sctv,CCCCCC,1062,866,"ventral spinocerebellar tract",326,,/997/1009/960/752/326/866/
