acronym,color_hex_triplet,graph_order,id,name,parent_structure_id,st_level,structure_id_path
PAGdm,56A1BB,2490,12211,"periaqueductal gray substance,dorsomedial division",12210,,/10153/10154/10155/10648/10649/12195/12209/12210/12211/
PAGdl,56A1BB,2491,12212,"periaqueductal gray substance, dorsolateral division",12210,,/10153/10154/10155/10648/10649/12195/12209/12210/12212/
PAGl,56A1BB,2492,12213,"periaqueductal gray substance, lateral division",12210,,/10153/10154/10155/10648/10649/12195/12209/12210/12213/
PAGvl,56A1BB,2493,12214,"periaqueductal gray substance, ventrolateral division",12210,,/10153/10154/10155/10648/10649/12195/12209/12210/12214/
PAGpl,56A1BB,2494,12215,"periaqueductal gray substance, pleioglial division",12210,,/10153/10154/10155/10648/10649/12195/12209/12210/12215/
PAGV,6CA9BF,2495,12216,"periaqueductal gray substance, ventral portion",12209,,/10153/10154/10155/10648/10649/12195/12209/12216/
DRc,5298AE,2496,12217,"cap of dorsal raphe nucleus",12216,,/10153/10154/10155/10648/10649/12195/12209/12216/12217/
Dk,5298AE,2497,12218,"nucleus of Darkschewitsch",12216,,/10153/10154/10155/10648/10649/12195/12209/12216/12218/
PC3,5298AE,2498,12219,"parvicellular oculomotor nucleus",12216,,/10153/10154/10155/10648/10649/12195/12209/12216/12219/
Su3C,5298AE,2499,12220,"supraoculomotor cap",12216,,/10153/10154/10155/10648/10649/12195/12209/12216/12220/
Su3,5298AE,2500,12221,"supraoculomotor nucleus",12216,,/10153/10154/10155/10648/10649/12195/12209/12216/12221/
MRa,7EB3C9,2501,12222,"midbrain raphe nuclei",12195,,/10153/10154/10155/10648/10649/12195/12222/
DR,6CA9BF,2502,12223,"dorsal raphe nucleus",12222,,/10153/10154/10155/10648/10649/12195/12222/12223/
DRC,5298AE,2503,12224,"dorsal raphe nucleus, caudal part",12223,,/10153/10154/10155/10648/10649/12195/12222/12223/12224/
DRD,5298AE,2504,12225,"dorsal raphe nucleus, dorsal part",12223,,/10153/10154/10155/10648/10649/12195/12222/12223/12225/
DRI,5298AE,2505,12226,"dorsal raphe nucleus, interfascicular part",12223,,/10153/10154/10155/10648/10649/12195/12222/12223/12226/
DRL,5298AE,2506,12227,"dorsal raphe nucleus, lateral part",12223,,/10153/10154/10155/10648/10649/12195/12222/12223/12227/
DRV,5298AE,2507,12228,"dorsal raphe nucleus, ventral part",12223,,/10153/10154/10155/10648/10649/12195/12222/12223/12228/
DRVL,5298AE,2508,12229,"dorsal raphe nucleus, ventrolateral part",12223,,/10153/10154/10155/10648/10649/12195/12222/12223/12229/
Lin,56A1BB,2509,12230,"linear nucleus of the midbrain",12222,,/10153/10154/10155/10648/10649/12195/12222/12230/
CLiZ,5298AE,2510,12231,"caudal linear nucleus of the raphe",12230,,/10153/10154/10155/10648/10649/12195/12222/12230/12231/
CLinAz,5298AE,2511,12232,"caudal linear nucleus of the raphe, azygos part",12231,,/10153/10154/10155/10648/10649/12195/12222/12230/12231/12232/
CLinZ,5298AE,2512,12233,"caudal linear nucleus of the raphe, zygos part",12231,,/10153/10154/10155/10648/10649/12195/12222/12230/12231/12233/
RLin,5298AE,2513,12234,"rostral linear nucleus of the raphe",12230,,/10153/10154/10155/10648/10649/12195/12222/12230/12234/
MnR,56A1BB,2514,12235,"median raphe nucleus",12222,,/10153/10154/10155/10648/10649/12195/12222/12235/
PMnR,56A1BB,2515,12236,"paramedian raphe nucleus",12222,,/10153/10154/10155/10648/10649/12195/12222/12236/
PDR,56A1BB,2516,12237,"posterodorsal raphe nucleus",12222,,/10153/10154/10155/10648/10649/12195/12222/12237/
Rbd,56A1BB,2517,12238,"rhabdoid nucleus",12222,,/10153/10154/10155/10648/10649/12195/12222/12238/
isRt,6CA9BF,2518,15547,"isthmic reticular formation",12195,,/10153/10154/10155/10648/10649/12195/15547/
MRF,56A1BB,2519,12239,"midbrain reticular formation",12195,,/10153/10154/10155/10648/10649/12195/12239/
CnF,56A1BB,2520,12240,"cuneiform nucleus",12239,,/10153/10154/10155/10648/10649/12195/12239/12240/
PrCnF,56A1BB,2521,12241,"precuneiform area",12239,,/10153/10154/10155/10648/10649/12195/12239/12241/
U,56A1BB,2522,12242,"nucleus U",12239,,/10153/10154/10155/10648/10649/12195/12239/12242/
PTg,5298AE,2523,12243,"pedunculo(pontine) tegmental  nucleus",12239,,/10153/10154/10155/10648/10649/12195/12239/12243/
PTgC,5298AE,2524,12244,"pedunculo(pontine) tegmental  nucleus, compact part",12243,,/10153/10154/10155/10648/10649/12195/12239/12243/12244/
PTgD,5298AE,2525,12245,"pedunculo(pontine) tegmental  nucleus, dissipated part",12243,,/10153/10154/10155/10648/10649/12195/12239/12243/12245/
SubCn,56A1BB,2526,12246,"subcuneiform nucleus",12239,,/10153/10154/10155/10648/10649/12195/12239/12246/
Lth,56A1BB,2527,15548,"lithoid nucleus",12239,,/10153/10154/10155/10648/10649/12195/12239/15548/
RN,6CA9BF,2528,12247,"red nucleus",12195,,/10153/10154/10155/10648/10649/12195/12247/
RNdm,5298AE,2529,12248,"red nucleus, dorsomedial part",12247,,/10153/10154/10155/10648/10649/12195/12247/12248/
RNmc,4D8DA3,2530,12249,"red nucleus, magnocellular part",12247,,/10153/10154/10155/10648/10649/12195/12247/12249/
RNpc,56A1BB,2531,12250,"red nucleus, parvicellular part",12247,,/10153/10154/10155/10648/10649/12195/12247/12250/
SN,6CA9BF,2532,12251,"substantia nigra",12195,,/10153/10154/10155/10648/10649/12195/12251/
SNC,43808F,2533,12252,"substantia nigra, compact part",12251,,/10153/10154/10155/10648/10649/12195/12251/12252/
SNCd,43808F,2534,12253,"substantia nigra, compact part, dorsal subdivision",12252,,/10153/10154/10155/10648/10649/12195/12251/12252/12253/
SNCm,43808F,2535,12254,"substantia nigra, compact part, medial subdivision",12252,,/10153/10154/10155/10648/10649/12195/12251/12252/12254/
SNCv,43808F,2536,12255,"substantia nigra, compact part, ventral subdivision",12252,,/10153/10154/10155/10648/10649/12195/12251/12252/12255/
SNL,478599,2537,12257,"substantia nigra, lateral part",12251,,/10153/10154/10155/10648/10649/12195/12251/12257/
SNR,6CA9BF,2538,12259,"substantia nigra, reticular part",12251,,/10153/10154/10155/10648/10649/12195/12251/12259/
VTR,8EBDCD,2539,146034938,"ventral tegmental region of midbrain",12195,,/10153/10154/10155/10648/10649/12195/146034938/
VTA,7EB3C9,2540,12261,"ventral tegmental area",146034938,,/10153/10154/10155/10648/10649/12195/146034938/12261/
IF,56A1BB,2541,12262,"interfascicular nucleus",146034938,,/10153/10154/10155/10648/10649/12195/146034938/12262/
PBP,56A1BB,2542,12263,"parabrachial pigmented nucleus",146034938,,/10153/10154/10155/10648/10649/12195/146034938/12263/
PIF,56A1BB,2543,12264,"parainterfascicular nucleus",146034938,,/10153/10154/10155/10648/10649/12195/146034938/12264/
PaN,5298AE,2544,12265,"paranigral nucleus",146034938,,/10153/10154/10155/10648/10649/12195/146034938/12265/
IP,8EBDCD,2545,12270,"interpeduncular nucleus",12195,,/10153/10154/10155/10648/10649/12195/12270/
IPa,6CA9BF,2546,12271,"interpeduncular nucleus, apical subnucleus",12270,,/10153/10154/10155/10648/10649/12195/12270/12271/
IPc,6CA9BF,2547,12272,"interpeduncular nucleus, caudal subnucleus",12270,,/10153/10154/10155/10648/10649/12195/12270/12272/
IPdm,6CA9BF,2548,12273,"interpeduncular nucleus, dorsomedial subnucleus",12270,,/10153/10154/10155/10648/10649/12195/12270/12273/
IPi,6CA9BF,2549,12274,"interpeduncular nucleus, intermediate subnucleus",12270,,/10153/10154/10155/10648/10649/12195/12270/12274/
IPl,6CA9BF,2550,12275,"interpeduncular nucleus, lateral subnucleus",12270,,/10153/10154/10155/10648/10649/12195/12270/12275/
IPr,6CA9BF,2551,12276,"interpeduncular nucleus, rostral subnucleus",12270,,/10153/10154/10155/10648/10649/12195/12270/12276/
XMTg,7EB3C9,2552,12277,"other nuclei in midbrain tegmentum",12195,,/10153/10154/10155/10648/10649/12195/12277/
CeMe,5298AE,2553,15549,"central mesencephalic nucleus",12277,,/10153/10154/10155/10648/10649/12195/12277/15549/
CTF,6CA9BF,2554,15550,"central tegmental field",12277,,/10153/10154/10155/10648/10649/12195/12277/15550/
DA8,5298AE,2555,15551,"dopamine cells A8",12277,,/10153/10154/10155/10648/10649/12195/12277/15551/
I3,478599,2556,12203,"interoculomotor nucleus",12277,,/10153/10154/10155/10648/10649/12195/12277/12203/
InC,5298AE,2557,12278,"interstitial nucleus of Cajal",12277,,/10153/10154/10155/10648/10649/12195/12277/12278/
Lt,56A1BB,2558,13236,"lateral terminal nucleus of accessory optic tract",12277,,/10153/10154/10155/10648/10649/12195/12277/13236/
MCPC,56A1BB,2559,12279,"magnocellular nucleus of the posterior commissure",12277,,/10153/10154/10155/10648/10649/12195/12277/12279/
MA3,56A1BB,2560,12280,"medial accessory oculomotor nucleus",12277,,/10153/10154/10155/10648/10649/12195/12277/12280/
MiTg,6CA9BF,2561,12281,"microcellular tegmental nucleus",12277,,/10153/10154/10155/10648/10649/12195/12277/12281/
p1Rt,5298AE,2562,15552,"p1 reticular formation",12277,,/10153/10154/10155/10648/10649/12195/12277/15552/
PaC,6CA9BF,2563,12282,"paracollicular tegmentum",12277,,/10153/10154/10155/10648/10649/12195/12277/12282/
PaP,5298AE,2564,12283,"parapeduncular nucleus",12277,,/10153/10154/10155/10648/10649/12195/12277/12283/
Pa4,56A1BB,2565,12284,"paratrochlear nucleus",12277,,/10153/10154/10155/10648/10649/12195/12277/12284/
PP,56A1BB,2566,12285,"peripeduncular nucleus",12277,,/10153/10154/10155/10648/10649/12195/12277/12285/
PDTg,5298AE,2567,12286,"posterodorsal tegmental nucleus",12277,,/10153/10154/10155/10648/10649/12195/12277/12286/
PrC,5298AE,2568,12287,"precommissural nucleus",12277,,/10153/10154/10155/10648/10649/12195/12277/12287/
PrEW,56A1BB,2569,12288,"pre-Edinger-Westphal nucleus",12277,,/10153/10154/10155/10648/10649/12195/12277/12288/
RIs,5298AE,2570,15553,"retroisthmic nucleus",12277,,/10153/10154/10155/10648/10649/12195/12277/15553/
RRF,5298AE,2571,12289,"retrorubral field",12277,,/10153/10154/10155/10648/10649/12195/12277/12289/
SubB,5298AE,2572,12290,"subbrachial nucleus",12277,,/10153/10154/10155/10648/10649/12195/12277/12290/
MTc,8EBDCD,2573,12291,"midbrain tectum",10649,,/10153/10154/10155/10648/10649/12291/
SC,7EB3C9,2574,12292,"superior colliculus",12291,,/10153/10154/10155/10648/10649/12291/12292/
SCS,56A1BB,2575,12293,"superficial layer of superior colliculus",12292,,/10153/10154/10155/10648/10649/12291/12292/12293/
SCSon,8EBDCD,2576,12294,"optic nerve layer of superior colliculus",12293,,/10153/10154/10155/10648/10649/12291/12292/12293/12294/
SCSg,56A1BB,2577,12295,"superficial gray layer of superior colliculus",12293,,/10153/10154/10155/10648/10649/12291/12292/12293/12295/
SCSw,8EBDCD,2578,12296,"superficial white layer of superior colliculus",12293,,/10153/10154/10155/10648/10649/12291/12292/12293/12296/
SCSz,6CA9BF,2579,12297,"zonal layer of superior colliculus",12293,,/10153/10154/10155/10648/10649/12291/12292/12293/12297/
SCI,7EB3C9,2580,12298,"intermediate layer of the superior colliculus",12292,,/10153/10154/10155/10648/10649/12291/12292/12298/
SCIg,56A1BB,2581,12299,"intermediate gray layer of superior colliculus",12298,,/10153/10154/10155/10648/10649/12291/12292/12298/12299/
SCIw,7EB3C9,2582,12300,"intermediate white layer of superior colliculus",12298,,/10153/10154/10155/10648/10649/12291/12292/12298/12300/
SCD,7EB3C9,2583,12301,"deep layer of colliculus",12292,,/10153/10154/10155/10648/10649/12291/12292/12301/
SCDg,56A1BB,2584,12302,"deep gray layer of superior colliculus",12301,,/10153/10154/10155/10648/10649/12291/12292/12301/12302/
SCDw,7EB3C9,2585,12303,"deep white layer of superior colliculus",12301,,/10153/10154/10155/10648/10649/12291/12292/12301/12303/
BrSC,56A1BB,2586,12304,"nucleus of branchium of superior colliculus",12292,,/10153/10154/10155/10648/10649/12291/12292/12304/
IC,7EB3C9,2587,12305,"inferior colliculus",12291,,/10153/10154/10155/10648/10649/12291/12305/
CxIC,6CA9BF,2588,12306,"cortex of inferior colliculus",12305,,/10153/10154/10155/10648/10649/12291/12305/12306/
CICd,56A1BB,2589,12307,"dorsal cortex of inferior colliculus",12306,,/10153/10154/10155/10648/10649/12291/12305/12306/12307/
CICe,56A1BB,2590,12308,"external cortex of inferior colliculus",12306,,/10153/10154/10155/10648/10649/12291/12305/12306/12308/
CIC,5298AE,2591,12309,"central nucleus of inferior colliculus",12305,,/10153/10154/10155/10648/10649/12291/12305/12309/
ICN,4E8EA3,2592,266441689,"intercollicular nucleus",12291,,/10153/10154/10155/10648/10649/12291/266441689/
INPC,56A1BB,2593,12194,"interstitial nucleus of posterior commissure",12291,,/10153/10154/10155/10648/10649/12291/12194/
MxTZ,6CA9BF,2594,12310,"matrix layer of the tectal zone",12291,,/10153/10154/10155/10648/10649/12291/12310/
BrIC,56A1BB,2595,12311,"nucleus of the brachium of inferior colliculus",12291,,/10153/10154/10155/10648/10649/12291/12311/
PBG,5298AE,2596,12312,"parabigeminal nucleus",12291,,/10153/10154/10155/10648/10649/12291/12312/
Sag,56A1BB,2597,12313,"sagulum nucleus",12291,,/10153/10154/10155/10648/10649/12291/12313/
SCO,87281A,2598,12101,"subcommissural organ",12291,,/10153/10154/10155/10648/10649/12291/12101/
MTS,A78D8D,2599,12314,"transient structures of midbrain",10649,,/10153/10154/10155/10648/10649/12314/
MNM,A78D8D,2600,12315,"mesencephalic neuromere (mesomere)",12314,,/10153/10154/10155/10648/10649/12314/12315/
M-1,937B7C,2601,12316,"mesomere 1",12315,,/10153/10154/10155/10648/10649/12314/12315/12316/
M-2,937B7C,2602,12317,"mesomere 2",12315,,/10153/10154/10155/10648/10649/12314/12315/12317/
MZM,CDBABA,2603,12326,"marginal zone of midbrain",12314,,/10153/10154/10155/10648/10649/12314/12326/
IZM,9C8383,2604,12319,"intermediate (mantle) zone of midbrain",12314,,/10153/10154/10155/10648/10649/12314/12319/
IZMro,937B7C,2605,12320,"roof plate of midbrain",12319,,/10153/10154/10155/10648/10649/12314/12319/12320/
IZMal,937B7C,2606,12321,"alar plate (tectal zone) of midbrain",12319,,/10153/10154/10155/10648/10649/12314/12319/12321/
IZMba,937B7C,2607,12322,"basal plate of midbrain",12319,,/10153/10154/10155/10648/10649/12314/12319/12322/
IZMbam,937B7C,2608,12323,"medial tegmental zone",12322,,/10153/10154/10155/10648/10649/12314/12319/12322/12323/
IZMbal,937B7C,2609,12324,"lateral tegmental zone",12322,,/10153/10154/10155/10648/10649/12314/12319/12322/12324/
IZMfl,9C8383,2610,12325,"floor plate of midbrain",12319,,/10153/10154/10155/10648/10649/12314/12319/12325/
VZM,81696B,2611,12318,"ventricular (matrix) zone of midbrain",12314,,/10153/10154/10155/10648/10649/12314/12318/
MWM,F2F1F0,2612,10650,"white matter of midbrain",10648,,/10153/10154/10155/10648/10650/
bic,F2F1F0,2613,12327,"brachium of inferior colliculus",10650,,/10153/10154/10155/10648/10650/12327/
bsc,F2F1F0,2614,12328,"brachium of superior colliculus",10650,,/10153/10154/10155/10648/10650/12328/
ctg-m,F2F1F0,2615,12329,"central tegmental tract, midbrain portion",10650,,/10153/10154/10155/10648/10650/12329/
cpd,F2F1F0,2616,12330,"cerebral peduncle (crus cerebri)",10650,,/10153/10154/10155/10648/10650/12330/
cpn-m,F2F1F0,2617,12331,"corticopontine fibers, midbrain portion",12330,,/10153/10154/10155/10648/10650/12330/12331/
fpn-m,F2F1F0,2618,266441693,"frontal pontine fibers, midbrain portion",12331,,/10153/10154/10155/10648/10650/12330/12331/266441693/
potpn-m,F2F1F0,2619,266441697,"parieto-occipito-temporal pontine fibers, midbrain portion",12331,,/10153/10154/10155/10648/10650/12330/12331/266441697/
py-m,F2F1F0,2620,12332,"pyramidal tract, midbrain portion",12330,,/10153/10154/10155/10648/10650/12330/12332/
cbu-m,F2F1F0,2621,266441701,"corticobulbar tract, midbrain portion",12330,,/10153/10154/10155/10648/10650/12330/266441701/
cmic,F2F1F0,2622,12333,"commissure of inferior colliculus",10650,,/10153/10154/10155/10648/10650/12333/
cme,F2F1F0,2623,12335,"corticomesencephalic fibers",10650,,/10153/10154/10155/10648/10650/12335/
xrsp,F2F1F0,2624,12336,"decussation of  rubrospinal tract",10650,,/10153/10154/10155/10648/10650/12336/
xscp,F2F1F0,2625,12337,"decussation of superior cerebellar peduncle",10650,,/10153/10154/10155/10648/10650/12337/
x4,F2F1F0,2626,12338,"decussation of trochlear nerve fibers",10650,,/10153/10154/10155/10648/10650/12338/
dlf-m,F2F1F0,2627,12339,"dorsal longitudinal fasciculus, midbrain portion",10650,,/10153/10154/10155/10648/10650/12339/
xdtg,F2F1F0,2628,12340,"dorsal tegmental decussation",10650,,/10153/10154/10155/10648/10650/12340/
dtth-m,F2F1F0,2629,12341,"dorsal trigeminothalamic tract, midbrain portion",10650,,/10153/10154/10155/10648/10650/12341/
fr,F2F1F0,2630,12342,"fasciculus retroflexus (habenuno-interpeduncular tract)",10650,,/10153/10154/10155/10648/10650/12342/
hysp-m,F2F1F0,2631,12343,"hypothalamospinal fibers, midbrain portion",10650,,/10153/10154/10155/10648/10650/12343/
iptg,F2F1F0,2632,12344,"interpedunculotegmental tract",10650,,/10153/10154/10155/10648/10650/12344/
issp-m,F2F1F0,2633,12345,"interstitiospinal tract, midbrain portion",10650,,/10153/10154/10155/10648/10650/12345/
ll-m,F2F1F0,2634,12346,"lateral lemniscus, midbrain portion",10650,,/10153/10154/10155/10648/10650/12346/
ml-m,F2F1F0,2635,12347,"medial lemniscus, midbrain portion",10650,,/10153/10154/10155/10648/10650/12347/
mlf-m,F2F1F0,2636,12348,"medial longitudinal fasciculus, midbrain portion",10650,,/10153/10154/10155/10648/10650/12348/
mtg-m,F2F1F0,2637,12349,"medial tegmental tract, midbrain portion",10650,,/10153/10154/10155/10648/10650/12349/
me5-m,F2F1F0,2638,12350,"mesencephalic trigeminal tract, midbrain portion",10650,,/10153/10154/10155/10648/10650/12350/
poc,F2F1F0,2639,10567,"posterior commissure",10650,,/10153/10154/10155/10648/10650/10567/
rubu-m,F2F1F0,2640,12351,"rubrobulbar (rubronuclear) tract, midbrain portion",10650,,/10153/10154/10155/10648/10650/12351/
rol-m,F2F1F0,2641,12334,"rubro-olivary tract, midbrain portion",10650,,/10153/10154/10155/10648/10650/12334/
rsp-m,F2F1F0,2642,12352,"rubrospinal tract, midbrain portion",10650,,/10153/10154/10155/10648/10650/12352/
sl-m,F2F1F0,2643,12353,"spinal lemniscus, midbrain portion",10650,,/10153/10154/10155/10648/10650/12353/
scp,F2F1F0,2644,12354,"superior cerebellar peduncle (brachium conjunctivum)",10650,,/10153/10154/10155/10648/10650/12354/
cbru,F2F1F0,2645,12355,"cerebellorubral tract",12354,,/10153/10154/10155/10648/10650/12354/12355/
cbth,F2F1F0,2646,12356,"cerebellothalamic tract",12354,,/10153/10154/10155/10648/10650/12354/12356/
dtth,F2F1F0,2647,12357,"dentatothalamic tract",12354,,/10153/10154/10155/10648/10650/12354/12357/
geru,F2F1F0,2648,12358,"globose-emboliform-rubral tract",12354,,/10153/10154/10155/10648/10650/12354/12358/
rucb,F2F1F0,2649,12359,"rubrocerebellar fibers",12354,,/10153/10154/10155/10648/10650/12354/12359/
tcb,F2F1F0,2650,12360,"tectocerebellar fibers",12354,,/10153/10154/10155/10648/10650/12354/12360/
vscb-m,F2F1F0,2651,12361,"ventral spinocerebellar tract, midbrain portion",12354,,/10153/10154/10155/10648/10650/12354/12361/
tbu-m,F2F1F0,2652,12362,"tectobulbar tract, midbrain portion",10650,,/10153/10154/10155/10648/10650/12362/
tol,F2F1F0,2653,12363,"tecto-olivary fibers",10650,,/10153/10154/10155/10648/10650/12363/
tpn,F2F1F0,2654,12364,"tectopontine tract",10650,,/10153/10154/10155/10648/10650/12364/
tsp-m,F2F1F0,2655,12365,"tectospinal tract, midbrain portion",10650,,/10153/10154/10155/10648/10650/12365/
xvtg,F2F1F0,2656,12366,"ventral tegmental decussation",10650,,/10153/10154/10155/10648/10650/12366/
vtth-m,F2F1F0,2657,12367,"ventral trigeminothalamic tract, midbrain portion",10650,,/10153/10154/10155/10648/10650/12367/
wmtg,F2F1F0,2658,12368,"white matter of tegmentum",10650,,/10153/10154/10155/10648/10650/12368/
MV,231F20,2659,10651,"ventricle of midbrain",10648,,/10153/10154/10155/10648/10651/
Aq,231F20,2660,12369,"cerebral aqueduct",10651,,/10153/10154/10155/10648/10651/12369/
MSS,C8C9CA,2661,10652,"surface structures of midbrain",10648,,/10153/10154/10155/10648/10652/
fsmv,D0D0D1,2662,12370,"frenulum of the superior medullary velum",10652,,/10153/10154/10155/10648/10652/12370/
ipf,D0D0D1,2663,12371,"interpeduncular fossa",10652,,/10153/10154/10155/10648/10652/12371/
pops,D0D0D1,2664,12372,"posterior perforated substance",12371,,/10153/10154/10155/10648/10652/12371/12372/
icr,6D6E70,2665,12373,"infracollicular recess",10652,,/10153/10154/10155/10648/10652/12373/
ocs,6D6E70,2666,12374,"oculomotor sulcus",10652,,/10153/10154/10155/10648/10652/12374/
qgb,D0D0D1,2667,12375,"quadrigeminal body",10652,,/10153/10154/10155/10648/10652/12375/
r3,D0D0D1,2668,12376,"root of oculomotor nerve",10652,,/10153/10154/10155/10648/10652/12376/
r4,D0D0D1,2669,12377,"root of trochlear nerve",10652,,/10153/10154/10155/10648/10652/12377/
trill,D0D0D1,2670,12378,"trigone of lateral lemniscus (acoustic trigone)",10652,,/10153/10154/10155/10648/10652/12378/
mbv,5A1A21,2671,266441705,"blood vessels of midbrain",10648,,/10153/10154/10155/10648/266441705/
H,CAD7EE,2672,10653,"hindbrain (rhombencephalon)",10155,,/10153/10154/10155/10653/
HGM,CAD7EE,2673,10654,"gray matter of the hindbrain",10653,,/10153/10154/10155/10653/10654/
Met,B3C8E7,2674,10655,metencephalon,10654,,/10153/10154/10155/10653/10654/10655/
CB,9EBAE1,2675,10656,cerebellum,10655,,/10153/10154/10155/10653/10654/10655/10656/
CBC,89ADDB,2676,10657,"cerebellar cortex",10656,,/10153/10154/10155/10653/10654/10655/10656/10657/
CBV,76A2D5,2677,10658,"cerebellar vermis",10657,,/10153/10154/10155/10653/10654/10655/10656/10657/10658/
VeA,3E80BA,2678,12379,"vermis, anterior lobe portion",10658,,/10153/10154/10155/10653/10654/10655/10656/10657/10658/12379/
VeAm,E1E8F6,2679,13237,"molecular layer of VeA",12379,,/10153/10154/10155/10653/10654/10655/10656/10657/10658/12379/13237/
VeAp,4A8ECC,2680,13238,"Purkinje cell layer of VeA",12379,,/10153/10154/10155/10653/10654/10655/10656/10657/10658/12379/13238/
VeAg,115A95,2681,13239,"granular cell layer of VeA",12379,,/10153/10154/10155/10653/10654/10655/10656/10657/10658/12379/13239/
VePo,3272AE,2682,12380,"vermis, posterior lobe portion",10658,,/10153/10154/10155/10653/10654/10655/10656/10657/10658/12380/
VePs,3272AE,2683,12381,"vermis, posterior lobe portion, superior part",12380,,/10153/10154/10155/10653/10654/10655/10656/10657/10658/12380/12381/
VePsm,E1E8F6,2684,13240,"molecular layer of VePs",12381,,/10153/10154/10155/10653/10654/10655/10656/10657/10658/12380/12381/13240/
VePsp,3E80BA,2685,13241,"Purkinje cell layer of VePs",12381,,/10153/10154/10155/10653/10654/10655/10656/10657/10658/12380/12381/13241/
VePsg,064F88,2686,13242,"granular cell layer of VePs",12381,,/10153/10154/10155/10653/10654/10655/10656/10657/10658/12380/12381/13242/
VePi,3272AE,2687,12382,"vermis, posterior lobe portion, inferior part",12380,,/10153/10154/10155/10653/10654/10655/10656/10657/10658/12380/12382/
VePim,E1E8F6,2688,13243,"molecular layer of VePi",12382,,/10153/10154/10155/10653/10654/10655/10656/10657/10658/12380/12382/13243/
VePip,3E80BA,2689,13244,"Purkinje cell layer of VePi",12382,,/10153/10154/10155/10653/10654/10655/10656/10657/10658/12380/12382/13244/
VePig,064F88,2690,13245,"granular cell layer of VePi",12382,,/10153/10154/10155/10653/10654/10655/10656/10657/10658/12380/12382/13245/
VeF,4A8ECC,2691,12383,"vermis, flocculonodular lobe portion (nodulus)",10658,,/10153/10154/10155/10653/10654/10655/10656/10657/10658/12383/
VeFm,E1E8F6,2692,13246,"molecular layer of VeF",12383,,/10153/10154/10155/10653/10654/10655/10656/10657/10658/12383/13246/
VeFp,6197D0,2693,13247,"Purkinje cell layer of VeF",12383,,/10153/10154/10155/10653/10654/10655/10656/10657/10658/12383/13247/
VeFg,2366A1,2694,13248,"granular cell layer of VeF",12383,,/10153/10154/10155/10653/10654/10655/10656/10657/10658/12383/13248/
CBH,6197D0,2695,10659,"cerebellar hemisphere",10657,,/10153/10154/10155/10653/10654/10655/10656/10657/10659/
CBPV,4A8ECC,2696,12384,"paravermis of cerebellum",10659,,/10153/10154/10155/10653/10654/10655/10656/10657/10659/12384/
PVA,3272AE,2697,12385,"paravermis, anterior lobe portion",12384,,/10153/10154/10155/10653/10654/10655/10656/10657/10659/12384/12385/
PVAm,E1E8F6,2698,13249,"molecular layer of PVA",12385,,/10153/10154/10155/10653/10654/10655/10656/10657/10659/12384/12385/13249/
PVAp,3E80BA,2699,13250,"Purkinje cell layer of PVA",12385,,/10153/10154/10155/10653/10654/10655/10656/10657/10659/12384/12385/13250/
PVAg,064F88,2700,13251,"granular cell layer of PVA",12385,,/10153/10154/10155/10653/10654/10655/10656/10657/10659/12384/12385/13251/
PVP,3272AE,2701,12386,"paravermis, posterior lobe portion",12384,,/10153/10154/10155/10653/10654/10655/10656/10657/10659/12384/12386/
PVPs,3272AE,2702,12387,"paravermis, posterior lobe portion, superior part",12386,,/10153/10154/10155/10653/10654/10655/10656/10657/10659/12384/12386/12387/
PVPsm,E1E8F6,2703,13252,"molecular layer of PVPs",12387,,/10153/10154/10155/10653/10654/10655/10656/10657/10659/12384/12386/12387/13252/
PVPsp,3E80BA,2704,13253,"Purkinje cell layer of PVPs",12387,,/10153/10154/10155/10653/10654/10655/10656/10657/10659/12384/12386/12387/13253/
PVPsg,064F88,2705,13254,"granular cell layer of PVPs",12387,,/10153/10154/10155/10653/10654/10655/10656/10657/10659/12384/12386/12387/13254/
PVPi,3272AE,2706,12388,"paravermis, posterior lobe portion, inferior part",12386,,/10153/10154/10155/10653/10654/10655/10656/10657/10659/12384/12386/12388/
PVPim,E1E8F6,2707,13255,"molecular layer of PVPi",12388,,/10153/10154/10155/10653/10654/10655/10656/10657/10659/12384/12386/12388/13255/
PVPip,3E80BA,2708,13256,"Purkinje cell layer of PVPi",12388,,/10153/10154/10155/10653/10654/10655/10656/10657/10659/12384/12386/12388/13256/
PVPig,064F88,2709,13257,"granular cell layer of PVPi",12388,,/10153/10154/10155/10653/10654/10655/10656/10657/10659/12384/12386/12388/13257/
PVF,3E80BA,2710,12389,"paravermis, flocculonodular lobe portion",12384,,/10153/10154/10155/10653/10654/10655/10656/10657/10659/12384/12389/
PVFm,E1E8F6,2711,13258,"molecular layer of PVF",12389,,/10153/10154/10155/10653/10654/10655/10656/10657/10659/12384/12389/13258/
PVFp,4A8ECC,2712,13259,"Purkinje cell layer of PVF",12389,,/10153/10154/10155/10653/10654/10655/10656/10657/10659/12384/12389/13259/
PVFg,115A95,2713,13260,"granular cell layer of PVF",12389,,/10153/10154/10155/10653/10654/10655/10656/10657/10659/12384/12389/13260/
CBL,4A8ECC,2714,12390,"lateral hemisphere of cerebellum",10659,,/10153/10154/10155/10653/10654/10655/10656/10657/10659/12390/
CBLA,3E80BA,2715,12391,"lateral hemisphere, anterior lobe portion",12390,,/10153/10154/10155/10653/10654/10655/10656/10657/10659/12390/12391/
